PO_ID,PO_Line_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Quantity,Received_Quantity,Planned_Unit_Cost,Actual_Unit_Cost,PO_Status
PO007433,PO007433-L2,S016,P0195,2024-06-26,2024-07-10,2024-07-12,253,147,626.1,621.53,Completed
PO007433,PO007433-L3,S016,P0140,2024-06-26,2024-07-10,2024-07-12,355,241,1973.96,1941.85,Completed
PO007433,PO007433-L4,S016,P0089,2024-06-26,2024-07-10,2024-07-12,1350,791,727.09,768.17,Completed
PO007433,PO007433-L5,S016,P0047,2024-06-26,2024-07-10,2024-07-12,838,572,1338.79,1352.61,Completed
PO007434,PO007434-L1,S016,P0089,2024-06-27,2024-07-12,2024-07-11,183,147,718.41,747.06,Completed
PO007434,PO007434-L2,S016,P0080,2024-06-27,2024-07-12,2024-07-11,858,643,8851.13,8794.0,Completed
PO007435,PO007435-L1,S016,P0078,2024-06-27,2024-07-04,,1236,0,10952.51,,Cancelled
PO007435,PO007435-L2,S016,P0140,2024-06-27,2024-07-04,,1423,0,2064.0,,Cancelled
PO007435,PO007435-L3,S016,P0047,2024-06-27,2024-07-04,,435,0,1366.37,,Cancelled
PO007435,PO007435-L4,S016,P0183,2024-06-27,2024-07-04,,408,0,1748.54,,Cancelled
PO007435,PO007435-L5,S016,P0015,2024-06-27,2024-07-04,,1186,0,314.59,,Cancelled
PO007435,PO007435-L6,S016,P0080,2024-06-27,2024-07-04,,1335,0,8923.21,,Cancelled
PO007436,PO007436-L1,S016,P0089,2024-06-28,2024-07-11,2024-07-08,424,330,686.93,795.05,Completed
PO007437,PO007437-L1,S016,P0160,2024-06-30,2024-07-07,2024-07-06,250,162,449.78,445.73,Completed
PO007437,PO007437-L2,S016,P0080,2024-06-30,2024-07-07,2024-07-06,274,197,8756.25,9134.94,Completed
PO007437,PO007437-L3,S016,P0195,2024-06-30,2024-07-07,2024-07-06,265,210,642.96,640.07,Completed
PO007437,PO007437-L4,S016,P0142,2024-06-30,2024-07-07,2024-07-06,829,568,326.07,340.2,Completed
PO007437,PO007437-L5,S016,P0015,2024-06-30,2024-07-07,2024-07-06,1145,794,316.24,337.39,Completed
PO007437,PO007437-L6,S016,P0041,2024-06-30,2024-07-07,2024-07-06,1134,733,8671.77,9130.06,Completed
PO007437,PO007437-L7,S016,P0047,2024-06-30,2024-07-07,2024-07-06,1022,821,1327.73,1426.81,Completed
PO007438,PO007438-L1,S016,P0195,2024-06-30,2024-07-15,2024-07-14,917,628,637.55,629.13,Completed
PO007438,PO007438-L2,S016,P0080,2024-06-30,2024-07-15,2024-07-14,795,541,8868.67,9615.49,Completed
PO007438,PO007438-L3,S016,P0105,2024-06-30,2024-07-15,2024-07-14,1395,1039,2017.37,2039.22,Completed
PO007438,PO007438-L4,S016,P0078,2024-06-30,2024-07-15,2024-07-14,154,129,11399.53,11725.5,Completed
PO007438,PO007438-L5,S016,P0061,2024-06-30,2024-07-15,2024-07-14,281,214,2074.26,2025.34,Completed
PO007438,PO007438-L6,S016,P0160,2024-06-30,2024-07-15,2024-07-14,955,653,454.09,488.87,Completed
PO007438,PO007438-L7,S016,P0140,2024-06-30,2024-07-15,2024-07-14,670,546,1987.65,2047.68,Completed
PO007439,PO007439-L1,S016,P0061,2024-07-01,2024-07-15,2024-07-14,1189,737,2130.61,2291.84,Completed
PO007439,PO007439-L2,S016,P0160,2024-07-01,2024-07-15,2024-07-14,215,163,450.41,430.87,Completed
PO007439,PO007439-L3,S016,P0078,2024-07-01,2024-07-15,2024-07-14,892,602,10880.09,11192.42,Completed
PO007439,PO007439-L4,S016,P0140,2024-07-01,2024-07-15,2024-07-14,343,277,1983.31,2007.75,Completed
PO007439,PO007439-L5,S016,P0195,2024-07-01,2024-07-15,2024-07-14,1350,1027,658.76,694.6,Completed
PO007439,PO007439-L6,S016,P0041,2024-07-01,2024-07-15,2024-07-14,1016,746,8536.3,8051.34,Completed
PO007440,PO007440-L1,S016,P0183,2024-07-02,2024-07-13,2024-07-18,236,167,1696.69,1699.05,Completed
PO007440,PO007440-L2,S016,P0195,2024-07-02,2024-07-13,2024-07-18,117,85,650.94,699.88,Completed
PO007440,PO007440-L3,S016,P0015,2024-07-02,2024-07-13,2024-07-18,1485,998,315.31,322.54,Completed
PO007440,PO007440-L4,S016,P0061,2024-07-02,2024-07-13,2024-07-18,1093,739,2129.04,2243.48,Completed
PO007440,PO007440-L5,S016,P0089,2024-07-02,2024-07-13,2024-07-18,757,570,718.37,708.36,Completed
PO007440,PO007440-L6,S016,P0140,2024-07-02,2024-07-13,2024-07-18,621,421,1986.47,2174.3,Completed
PO007441,PO007441-L1,S016,P0160,2024-07-03,2024-07-19,2024-07-20,610,456,429.12,414.38,Completed
PO007442,PO007442-L1,S016,P0195,2024-07-05,2024-07-19,2024-07-17,1324,1039,642.49,647.33,Completed
PO007442,PO007442-L2,S016,P0183,2024-07-05,2024-07-19,2024-07-17,973,646,1675.25,1730.61,Completed
PO007442,PO007442-L3,S016,P0061,2024-07-05,2024-07-19,2024-07-17,703,473,2103.61,2018.09,Completed
PO007442,PO007442-L4,S016,P0160,2024-07-05,2024-07-19,2024-07-17,1413,985,429.31,438.42,Completed
PO007443,PO007443-L1,S016,P0080,2024-07-07,2024-07-19,2024-07-20,958,616,8709.26,8869.23,Completed
PO007444,PO007444-L1,S016,P0140,2024-07-09,2024-07-22,2024-07-21,564,410,2085.2,2393.65,Completed
PO007445,PO007445-L1,S016,P0089,2024-07-09,2024-07-18,2024-07-18,271,195,725.97,678.23,Completed
PO007445,PO007445-L2,S016,P0140,2024-07-09,2024-07-18,2024-07-18,741,528,2078.23,2094.62,Completed
PO007446,PO007446-L1,S016,P0160,2024-07-11,2024-07-23,2024-07-22,1161,812,444.01,424.95,Completed
PO007446,PO007446-L2,S016,P0089,2024-07-11,2024-07-23,2024-07-22,1154,824,720.5,682.37,Completed
PO007446,PO007446-L3,S016,P0080,2024-07-11,2024-07-23,2024-07-22,150,108,8583.84,8572.08,Completed
PO007446,PO007446-L4,S016,P0015,2024-07-11,2024-07-23,2024-07-22,744,501,310.51,316.26,Completed
PO007446,PO007446-L5,S016,P0078,2024-07-11,2024-07-23,2024-07-22,292,186,11348.59,10502.94,Completed
PO007446,PO007446-L6,S016,P0061,2024-07-11,2024-07-23,2024-07-22,269,141,2190.73,2311.61,Completed
PO007447,PO007447-L1,S016,P0140,2024-07-13,2024-07-27,2024-07-26,926,610,2042.48,2078.1,Completed
PO007447,PO007447-L2,S016,P0041,2024-07-13,2024-07-27,2024-07-26,523,377,8902.9,8737.32,Completed
PO007447,PO007447-L3,S016,P0047,2024-07-13,2024-07-27,2024-07-26,1425,995,1401.92,1444.5,Completed
PO007447,PO007447-L4,S016,P0183,2024-07-13,2024-07-27,2024-07-26,975,733,1759.82,1818.05,Completed
PO007447,PO007447-L5,S016,P0105,2024-07-13,2024-07-27,2024-07-26,1033,695,1929.3,2019.83,Completed
PO007447,PO007447-L6,S016,P0160,2024-07-13,2024-07-27,2024-07-26,283,212,440.12,430.33,Completed
PO007447,PO007447-L7,S016,P0195,2024-07-13,2024-07-27,2024-07-26,1289,873,636.25,663.4,Completed
PO007448,PO007448-L1,S016,P0142,2024-07-15,2024-07-29,2024-07-27,297,212,329.29,323.33,Completed
PO007448,PO007448-L2,S016,P0105,2024-07-15,2024-07-29,2024-07-27,405,307,1997.33,2030.51,Completed
PO007448,PO007448-L3,S016,P0078,2024-07-15,2024-07-29,2024-07-27,893,676,10956.12,10890.43,Completed
PO007448,PO007448-L4,S016,P0140,2024-07-15,2024-07-29,2024-07-27,949,628,2091.82,2103.42,Completed
PO007448,PO007448-L5,S016,P0089,2024-07-15,2024-07-29,2024-07-27,819,609,716.25,714.94,Completed
PO007449,PO007449-L1,S016,P0041,2024-07-15,2024-07-22,2024-07-21,337,231,8703.19,8417.05,Completed
PO007449,PO007449-L2,S016,P0160,2024-07-15,2024-07-22,2024-07-21,1020,645,439.75,418.61,Completed
PO007450,PO007450-L1,S016,P0078,2024-07-15,2024-07-25,2024-07-31,889,576,10866.71,10285.58,Completed
PO007450,PO007450-L2,S016,P0140,2024-07-15,2024-07-25,2024-07-31,722,549,1986.64,1964.93,Completed
PO007450,PO007450-L3,S016,P0047,2024-07-15,2024-07-25,2024-07-31,490,390,1361.7,1310.57,Completed
PO007450,PO007450-L4,S016,P0183,2024-07-15,2024-07-25,2024-07-31,743,530,1676.58,1725.25,Completed
PO007450,PO007450-L5,S016,P0105,2024-07-15,2024-07-25,2024-07-31,192,126,1919.86,1867.05,Completed
PO007450,PO007450-L6,S016,P0061,2024-07-15,2024-07-25,2024-07-31,1039,691,2188.66,2145.99,Completed
PO007450,PO007450-L7,S016,P0142,2024-07-15,2024-07-25,2024-07-31,1218,888,314.29,310.86,Completed
PO007451,PO007451-L1,S016,P0142,2024-07-15,2024-07-24,2024-07-22,895,678,322.03,335.47,Completed
PO007452,PO007452-L1,S016,P0041,2024-07-15,2024-07-26,2024-07-26,167,118,8618.49,8005.24,Completed
PO007452,PO007452-L2,S016,P0105,2024-07-15,2024-07-26,2024-07-26,463,329,1977.16,2014.88,Completed
PO007452,PO007452-L3,S016,P0078,2024-07-15,2024-07-26,2024-07-26,724,427,11394.79,11536.04,Completed
PO007453,PO007453-L1,S016,P0015,2024-07-15,2024-07-27,2024-08-07,867,695,312.29,326.1,Completed
PO007453,PO007453-L2,S016,P0061,2024-07-15,2024-07-27,,118,89,2149.43,2071.91,Completed
PO007454,PO007454-L1,S016,P0015,2024-07-17,2024-08-02,2024-08-01,1422,1000,315.83,326.86,Completed
PO007454,PO007454-L2,S016,P0105,2024-07-17,2024-08-02,2024-08-01,619,427,1991.85,2005.64,Completed
PO007454,PO007454-L3,S016,P0160,2024-07-17,2024-08-02,2024-08-01,1414,1191,442.81,429.34,Completed
PO007454,PO007454-L4,S016,P0195,2024-07-17,2024-08-02,2024-08-01,715,466,637.8,644.56,Completed
PO007455,PO007455-L1,S016,P0089,2024-07-17,2024-07-31,2024-08-02,1326,828,718.35,717.25,Completed
PO007455,PO007455-L2,S016,P0142,2024-07-17,2024-07-31,2024-08-02,929,594,317.37,319.23,Completed
PO007455,PO007455-L3,S016,P0195,2024-07-17,2024-07-31,2024-08-02,867,646,627.43,584.09,Completed
PO007455,PO007455-L4,S016,P0105,2024-07-17,2024-07-31,2024-08-02,485,392,1978.64,1894.11,Completed
PO007455,PO007455-L5,S016,P0183,2024-07-17,2024-07-31,2024-08-02,987,758,1739.85,1734.01,Completed
PO007455,PO007455-L6,S016,P0041,2024-07-17,2024-07-31,2024-08-02,719,533,8633.46,8616.59,Completed
PO007455,PO007455-L7,S016,P0160,2024-07-17,2024-07-31,2024-08-02,943,703,443.93,441.66,Completed
PO007456,PO007456-L1,S016,P0142,2024-07-17,2024-07-25,2024-07-24,1469,895,315.0,290.53,Completed
PO007457,PO007457-L1,S016,P0140,2024-07-19,2024-08-02,2024-08-01,1163,739,2030.1,2158.7,Completed
PO007457,PO007457-L2,S016,P0041,2024-07-19,2024-08-02,2024-08-01,1136,675,8698.44,8364.14,Completed
PO007457,PO007457-L3,S016,P0160,2024-07-19,2024-08-02,2024-08-01,198,150,448.98,416.17,Completed
PO007458,PO007458-L1,S016,P0078,2024-07-20,2024-07-31,2024-08-01,559,392,11075.03,10921.56,Completed
PO007458,PO007458-L2,S016,P0061,2024-07-20,2024-07-31,2024-08-01,163,126,2098.14,2172.25,Completed
PO007458,PO007458-L3,S016,P0105,2024-07-20,2024-07-31,2024-08-01,1340,857,1964.67,2478.67,Completed
PO007458,PO007458-L4,S016,P0195,2024-07-20,2024-07-31,2024-08-01,306,222,648.36,661.6,Completed
PO007458,PO007458-L5,S016,P0041,2024-07-20,2024-07-31,2024-08-01,404,285,8695.74,8761.56,Completed
PO007459,PO007459-L1,S016,P0089,2024-07-20,2024-08-06,,251,0,722.34,,Cancelled
PO007459,PO007459-L2,S016,P0140,2024-07-20,2024-08-06,,1260,0,2022.05,,Cancelled
PO007459,PO007459-L3,S016,P0041,2024-07-20,2024-08-06,,1087,0,8617.24,,Cancelled
PO007459,PO007459-L4,S016,P0142,2024-07-20,2024-08-06,,191,0,327.06,,Cancelled
PO007459,PO007459-L5,S016,P0105,2024-07-20,2024-08-06,,1189,0,2011.21,,Cancelled
PO007460,PO007460-L1,S016,P0142,2024-07-20,2024-08-03,2024-08-03,1471,1109,314.85,317.75,Completed
PO007460,PO007460-L2,S016,P0089,2024-07-20,2024-08-03,2024-08-03,616,366,699.8,756.64,Completed
PO007460,PO007460-L3,S016,P0061,2024-07-20,2024-08-03,2024-08-03,884,631,2072.2,2251.01,Completed
PO007460,PO007460-L4,S016,P0140,2024-07-20,2024-08-03,2024-08-03,61,48,2029.92,2214.8,Completed
PO007460,PO007460-L5,S016,P0015,2024-07-20,2024-08-03,2024-08-03,1300,879,310.77,318.61,Completed
PO007461,PO007461-L1,S016,P0047,2024-07-22,2024-08-03,2024-08-02,1188,882,1338.95,1307.31,Completed
PO007461,PO007461-L2,S016,P0183,2024-07-22,2024-08-03,2024-08-02,225,148,1720.92,1690.94,Completed
PO007461,PO007461-L3,S016,P0015,2024-07-22,2024-08-03,2024-08-02,1125,738,325.36,334.9,Completed
PO007462,PO007462-L1,S016,P0078,2024-07-22,2024-07-30,2024-07-30,965,700,11133.54,10340.43,Completed
PO007462,PO007462-L2,S016,P0105,2024-07-22,2024-07-30,2024-07-30,900,667,2006.0,2101.32,Completed
PO007462,PO007462-L3,S016,P0183,2024-07-22,2024-07-30,2024-07-30,971,648,1672.38,1559.64,Completed
PO007463,PO007463-L1,S016,P0015,2024-07-24,2024-08-02,2024-08-05,1160,930,320.48,324.37,Completed
PO007463,PO007463-L2,S016,P0105,2024-07-24,2024-08-02,2024-08-05,1333,985,1978.87,2003.43,Completed
PO007464,PO007464-L1,S016,P0195,2024-07-24,2024-08-06,2024-08-05,1434,1053,636.81,588.8,Completed
PO007465,PO007465-L1,S016,P0183,2024-07-25,2024-08-06,2024-08-05,1055,910,1737.5,1852.84,Completed
PO007466,PO007466-L1,S016,P0142,2024-07-26,2024-08-07,2024-08-05,1210,790,316.02,307.35,Completed
PO007466,PO007466-L2,S016,P0041,2024-07-26,2024-08-07,2024-08-05,1377,1045,8734.48,9331.1,Completed
PO007466,PO007466-L3,S016,P0195,2024-07-26,2024-08-07,2024-08-05,635,465,641.78,628.4,Completed
PO007466,PO007466-L4,S016,P0080,2024-07-26,2024-08-07,2024-08-05,850,617,8801.64,9023.19,Completed
PO007467,PO007467-L1,S016,P0160,2024-07-28,2024-08-08,2024-08-11,1470,1118,432.78,426.41,Completed
PO007467,PO007467-L2,S016,P0047,2024-07-28,2024-08-08,2024-08-11,1215,873,1395.7,1466.27,Completed
PO007467,PO007467-L3,S016,P0183,2024-07-28,2024-08-08,2024-08-11,843,647,1743.33,1814.32,Completed
PO007467,PO007467-L4,S016,P0015,2024-07-28,2024-08-08,2024-08-11,912,640,325.49,332.96,Completed
PO007468,PO007468-L1,S016,P0105,2024-07-28,2024-08-05,2024-08-05,892,561,1925.09,1885.71,Completed
PO007468,PO007468-L2,S016,P0142,2024-07-28,2024-08-05,2024-08-05,358,276,322.87,321.92,Completed
PO007468,PO007468-L3,S016,P0015,2024-07-28,2024-08-05,2024-08-05,297,222,313.16,302.7,Completed
PO007468,PO007468-L4,S016,P0195,2024-07-28,2024-08-05,2024-08-05,645,527,630.9,686.83,Completed
PO007468,PO007468-L5,S016,P0047,2024-07-28,2024-08-05,2024-08-05,877,578,1325.24,1334.35,Completed
PO007469,PO007469-L1,S016,P0142,2024-07-30,2024-08-11,2024-08-10,1288,998,315.86,305.45,Completed
PO007469,PO007469-L2,S016,P0061,2024-07-30,2024-08-11,2024-08-10,750,483,2183.71,2272.65,Completed
PO007469,PO007469-L3,S016,P0195,2024-07-30,2024-08-11,2024-08-10,998,673,643.65,664.78,Completed
PO007469,PO007469-L4,S016,P0089,2024-07-30,2024-08-11,2024-08-10,223,174,700.85,727.06,Completed
PO007469,PO007469-L5,S016,P0140,2024-07-30,2024-08-11,2024-08-10,364,242,2080.15,2135.36,Completed
PO007469,PO007469-L6,S016,P0041,2024-07-30,2024-08-11,2024-08-10,268,176,8529.43,8640.69,Completed
PO007470,PO007470-L1,S016,P0080,2024-07-31,2024-08-11,2024-08-13,525,445,8641.75,8800.3,Completed
PO007470,PO007470-L2,S016,P0078,2024-07-31,2024-08-11,2024-08-13,614,439,10863.92,11217.6,Completed
PO007470,PO007470-L3,S016,P0140,2024-07-31,2024-08-11,2024-08-13,194,151,1975.84,1972.32,Completed
PO007470,PO007470-L4,S016,P0041,2024-07-31,2024-08-11,2024-08-13,283,175,8669.67,10396.29,Completed
PO007471,PO007471-L1,S016,P0160,2024-07-31,2024-08-15,2024-08-14,1241,955,445.54,448.63,Completed
PO007471,PO007471-L2,S016,P0015,2024-07-31,2024-08-15,2024-08-14,105,73,318.9,319.7,Completed
PO007472,PO007472-L1,S016,P0041,2024-08-01,2024-08-12,2024-08-11,1045,749,8642.72,8516.59,Completed
PO007472,PO007472-L2,S016,P0105,2024-08-01,2024-08-12,,67,52,1937.35,1997.06,Completed
PO007472,PO007472-L3,S016,P0140,2024-08-01,2024-08-12,2024-08-11,320,243,2019.35,2355.62,Completed
PO007473,PO007473-L1,S016,P0142,2024-08-03,2024-08-12,2024-08-13,1330,997,324.07,308.49,Completed
PO007473,PO007473-L2,S016,P0078,2024-08-03,2024-08-12,2024-08-13,315,229,11246.41,11359.3,Completed
PO007473,PO007473-L3,S016,P0080,2024-08-03,2024-08-12,2024-08-13,881,625,8742.73,9132.45,Completed
PO007473,PO007473-L4,S016,P0140,2024-08-03,2024-08-12,2024-08-13,411,310,2006.93,2051.39,Completed
PO007473,PO007473-L5,S016,P0015,2024-08-03,2024-08-12,2024-08-13,1403,791,308.55,343.35,Completed
PO007473,PO007473-L6,S016,P0061,2024-08-03,2024-08-12,2024-08-13,1017,700,2117.58,2181.37,Completed
PO007474,PO007474-L1,S016,P0015,2024-08-04,2024-08-14,2024-08-13,639,433,319.27,336.74,Completed
PO007475,PO007475-L1,S016,P0041,2024-08-04,2024-08-13,2024-08-11,847,606,8702.53,9276.85,Completed
PO007475,PO007475-L2,S016,P0105,2024-08-04,2024-08-13,2024-08-11,1159,847,1970.82,1924.72,Completed
PO007475,PO007475-L3,S016,P0047,2024-08-04,2024-08-13,2024-08-11,112,82,1336.18,1350.33,Completed
PO007475,PO007475-L4,S016,P0140,2024-08-04,2024-08-13,2024-08-11,285,214,2003.29,2189.48,Completed
PO007475,PO007475-L5,S016,P0015,2024-08-04,2024-08-13,2024-08-11,1391,961,319.27,311.4,Completed
PO007475,PO007475-L6,S016,P0183,2024-08-04,2024-08-13,2024-08-11,800,521,1690.1,1764.28,Completed
PO007476,PO007476-L1,S016,P0105,2024-08-06,2024-08-18,2024-08-18,426,285,1936.15,1881.56,Completed
PO007476,PO007476-L2,S016,P0142,2024-08-06,2024-08-18,2024-08-18,486,352,316.44,322.44,Completed
PO007476,PO007476-L3,S016,P0089,2024-08-06,2024-08-18,2024-08-18,114,85,689.55,686.1,Completed
PO007476,PO007476-L4,S016,P0080,2024-08-06,2024-08-18,2024-08-18,1163,831,8903.98,9221.23,Completed
PO007477,PO007477-L1,S016,P0015,2024-08-08,2024-08-20,2024-08-27,954,631,316.35,305.69,Completed
PO007477,PO007477-L2,S016,P0183,2024-08-08,2024-08-20,2024-08-27,757,511,1685.09,1661.24,Completed
PO007477,PO007477-L3,S016,P0160,2024-08-08,2024-08-20,2024-08-27,1212,872,429.64,435.8,Completed
PO007477,PO007477-L4,S016,P0047,2024-08-08,2024-08-20,2024-08-27,1136,633,1374.13,1383.57,Completed
PO007477,PO007477-L5,S016,P0078,2024-08-08,2024-08-20,2024-08-27,302,204,11191.33,10765.06,Completed
PO007477,PO007477-L6,S016,P0140,2024-08-08,2024-08-20,2024-08-27,1280,909,2091.7,1990.19,Completed
PO007478,PO007478-L1,S016,P0140,2024-08-08,2024-08-15,2024-08-14,857,603,1980.99,1987.09,Completed
PO007478,PO007478-L2,S016,P0041,2024-08-08,2024-08-15,2024-08-14,1284,1028,8917.93,8679.29,Completed
PO007479,PO007479-L1,S016,P0183,2024-08-10,2024-08-20,2024-08-19,582,400,1745.67,1902.18,Completed
PO007479,PO007479-L2,S016,P0089,2024-08-10,2024-08-20,2024-08-19,1040,708,698.66,711.57,Completed
PO007479,PO007479-L3,S016,P0142,2024-08-10,2024-08-20,2024-08-19,1129,932,312.74,300.68,Completed
PO007479,PO007479-L4,S016,P0105,2024-08-10,2024-08-20,2024-08-19,1059,841,1967.25,1941.59,Completed
PO007479,PO007479-L5,S016,P0140,2024-08-10,2024-08-20,2024-08-19,540,375,2083.62,2141.77,Completed
PO007480,PO007480-L1,S016,P0105,2024-08-12,2024-08-20,2024-08-18,805,505,1998.49,1973.7,Completed
PO007480,PO007480-L2,S016,P0195,2024-08-12,2024-08-20,2024-08-18,383,283,630.17,612.94,Completed
PO007480,PO007480-L3,S016,P0160,2024-08-12,2024-08-20,2024-08-18,559,389,448.04,438.97,Completed
PO007480,PO007480-L4,S016,P0080,2024-08-12,2024-08-20,2024-08-18,932,689,8828.17,9093.99,Completed
PO007480,PO007480-L5,S016,P0089,2024-08-12,2024-08-20,2024-08-18,811,548,726.74,667.02,Completed
PO007480,PO007480-L6,S016,P0041,2024-08-12,2024-08-20,2024-08-18,925,635,9006.42,9167.51,Completed
PO007481,PO007481-L1,S016,P0160,2024-08-13,2024-08-25,2024-09-01,956,723,447.63,438.29,Completed
PO007481,PO007481-L2,S016,P0041,2024-08-13,2024-08-25,2024-09-01,1254,870,8743.18,8999.62,Completed
PO007481,PO007481-L3,S016,P0015,2024-08-13,2024-08-25,,611,433,318.05,327.64,Completed
PO007481,PO007481-L4,S016,P0078,2024-08-13,2024-08-25,2024-09-01,1347,1059,11035.32,11520.26,Completed
PO007482,PO007482-L1,S016,P0015,2024-08-15,2024-08-22,2024-08-22,390,287,319.3,290.62,Completed
PO007483,PO007483-L1,S016,P0195,2024-08-15,2024-08-27,2024-08-25,136,103,628.53,624.42,Completed
PO007483,PO007483-L2,S016,P0041,2024-08-15,2024-08-27,2024-08-25,439,256,8969.39,8774.63,Completed
PO007483,PO007483-L3,S016,P0160,2024-08-15,2024-08-27,2024-08-25,305,186,446.76,436.5,Completed
PO007484,PO007484-L1,S016,P0047,2024-08-15,2024-08-27,2024-08-27,122,73,1367.19,1376.11,Completed
PO007485,PO007485-L1,S016,P0160,2024-08-15,2024-08-22,2024-08-22,537,439,435.79,414.56,Completed
PO007485,PO007485-L2,S016,P0078,2024-08-15,2024-08-22,2024-08-22,527,352,10888.18,10829.53,Completed
PO007485,PO007485-L3,S016,P0195,2024-08-15,2024-08-22,2024-08-22,375,248,632.57,641.67,Completed
PO007486,PO007486-L1,S016,P0041,2024-08-17,2024-08-29,2024-08-28,958,756,8661.84,8604.23,Completed
PO007486,PO007486-L2,S016,P0089,2024-08-17,2024-08-29,2024-08-28,1141,785,692.73,657.81,Completed
PO007487,PO007487-L1,S016,P0105,2024-08-19,2024-08-27,2024-08-26,782,579,2019.7,2034.99,Completed
PO007487,PO007487-L2,S016,P0078,2024-08-19,2024-08-27,2024-08-26,719,525,11036.39,11138.22,Completed
PO007488,PO007488-L1,S016,P0080,2024-08-21,2024-09-06,2024-09-05,290,230,8844.83,8903.0,Completed
PO007488,PO007488-L2,S016,P0140,2024-08-21,2024-09-06,2024-09-05,351,251,2043.1,2123.9,Completed
PO007488,PO007488-L3,S016,P0142,2024-08-21,2024-09-06,2024-09-05,1490,1016,324.59,296.7,Completed
PO007488,PO007488-L4,S016,P0078,2024-08-21,2024-09-06,2024-09-05,329,247,11087.98,10772.17,Completed
PO007488,PO007488-L5,S016,P0061,2024-08-21,2024-09-06,2024-09-05,520,356,2152.39,2098.62,Completed
PO007488,PO007488-L6,S016,P0160,2024-08-21,2024-09-06,2024-09-05,487,302,433.98,433.71,Completed
PO007488,PO007488-L7,S016,P0089,2024-08-21,2024-09-06,2024-09-05,302,233,716.59,708.33,Completed
PO007489,PO007489-L1,S016,P0183,2024-08-23,2024-09-06,2024-09-04,455,306,1678.54,1756.01,Completed
PO007489,PO007489-L2,S016,P0160,2024-08-23,2024-09-06,2024-09-04,110,84,450.75,428.72,Completed
PO007489,PO007489-L3,S016,P0089,2024-08-23,2024-09-06,2024-09-04,880,632,698.89,706.53,Completed
PO007489,PO007489-L4,S016,P0105,2024-08-23,2024-09-06,2024-09-04,243,168,2031.02,2088.77,Completed
PO007489,PO007489-L5,S016,P0080,2024-08-23,2024-09-06,2024-09-04,742,512,8686.92,8661.19,Completed
PO007490,PO007490-L1,S016,P0140,2024-08-25,2024-08-31,2024-08-31,177,131,1997.82,2049.62,Completed
PO007490,PO007490-L2,S016,P0142,2024-08-25,2024-08-31,2024-08-31,1236,876,318.75,324.71,Completed
PO007490,PO007490-L3,S016,P0089,2024-08-25,2024-08-31,2024-08-31,239,152,725.42,785.27,Completed
PO007491,PO007491-L1,S016,P0183,2024-08-26,2024-09-06,2024-09-05,1091,705,1684.54,1752.15,Completed
PO007492,PO007492-L1,S016,P0140,2024-08-27,2024-09-04,2024-09-02,419,288,2040.62,2096.79,Completed
PO007492,PO007492-L2,S016,P0160,2024-08-27,2024-09-04,2024-09-02,490,303,434.48,405.5,Completed
PO007492,PO007492-L3,S016,P0089,2024-08-27,2024-09-04,2024-09-02,293,220,711.82,713.82,Completed
PO007492,PO007492-L4,S016,P0047,2024-08-27,2024-09-04,2024-09-02,1479,1016,1370.64,1422.01,Completed
PO007492,PO007492-L5,S016,P0105,2024-08-27,2024-09-04,2024-09-02,138,108,1975.94,2414.4,Completed
PO007492,PO007492-L6,S016,P0142,2024-08-27,2024-09-04,2024-09-02,1419,954,315.91,316.88,Completed
PO007493,PO007493-L1,S016,P0105,2024-08-28,2024-09-11,,461,0,1978.51,,Open
PO007493,PO007493-L2,S016,P0160,2024-08-28,2024-09-11,,585,0,432.46,,Open
PO007493,PO007493-L3,S016,P0195,2024-08-28,2024-09-11,,676,0,651.32,,Open
