Customer_ID,Customer_Name,Customer_Segment,Customer_Location
C03521,Customer_03521,Retail,Nagpur
C03522,Customer_03522,Wholesale,Indore
C03523,Customer_03523,Retail,Guwahati
C03524,Customer_03524,Retail,Surat
C03525,Customer_03525,Retail,Jaipur
C03526,Customer_03526,Corporate,Bengaluru
C03527,Customer_03527,Wholesale,Nagpur
C03528,Customer_03528,Wholesale,Patna
C03529,Customer_03529,Online,Pune
C03530,Customer_03530,Corporate,Surat
C03531,Customer_03531,Retail,Chandigarh
C03532,Customer_03532,Online,Bhopal
C03533,Customer_03533,Online,Jaipur
C03534,Customer_03534,Online,Hyderabad
C03535,Customer_03535,Retail,Hyderabad
C03536,Customer_03536,Online,Kochi
C03537,Customer_03537,Retail,Pune
C03538,Customer_03538,Online,Indore
C03539,Customer_03539,Online,Chandigarh
C03540,Customer_03540,Retail,Jaipur
C03541,Customer_03541,Online,Kochi
C03542,Customer_03542,Retail,Raipur
C03543,Customer_03543,Online,Raipur
C03544,Customer_03544,Wholesale,Patna
C03545,Customer_03545,Retail,Indore
C03546,Customer_03546,Retail,Raipur
C03547,Customer_03547,Corporate,Delhi
C03548,Customer_03548,Retail,Nagpur
C03549,Customer_03549,Retail,Bhopal
C03550,Customer_03550,Retail,Jaipur
C03551,Customer_03551,Online,Nagpur
C03552,Customer_03552,Wholesale,Chandigarh
C03553,Customer_03553,Retail,Patna
C03554,Customer_03554,Retail,Mumbai
C03555,Customer_03555,Retail,Delhi
C03556,Customer_03556,Retail,Delhi
C03557,Customer_03557,Wholesale,Bhopal
C03558,Customer_03558,Online,Lucknow
C03559,Customer_03559,Retail,Hyderabad
C03560,Customer_03560,Retail,Chennai
C03561,Customer_03561,Retail,Patna
C03562,Customer_03562,Corporate,Lucknow
C03563,Customer_03563,Corporate,Nagpur
C03564,Customer_03564,Online,Indore
C03565,Customer_03565,Retail,Surat
C03566,Customer_03566,Retail,Bhubaneswar
C03567,Customer_03567,Retail,Indore
C03568,Customer_03568,Retail,Ahmedabad
C03569,Customer_03569,Wholesale,Raipur
C03570,Customer_03570,Online,Mumbai
C03571,Customer_03571,Online,Kochi
C03572,Customer_03572,Online,Bengaluru
C03573,Customer_03573,Retail,Bhopal
C03574,Customer_03574,Online,Bhubaneswar
C03575,Customer_03575,Retail,Chandigarh
C03576,Customer_03576,Retail,Bhubaneswar
C03577,Customer_03577,Online,Guwahati
C03578,Customer_03578,Retail,Chandigarh
C03579,Customer_03579,Wholesale,Hyderabad
C03580,Customer_03580,Retail,Hyderabad
C03581,Customer_03581,Online,Lucknow
C03582,Customer_03582,Online,Pune
C03583,Customer_03583,Retail,Kolkata
C03584,Customer_03584,Online,Nagpur
C03585,Customer_03585,Retail,Kochi
C03586,Customer_03586,Wholesale,Nagpur
C03587,Customer_03587,Online,Delhi
C03588,Customer_03588,Online,Indore
C03589,Customer_03589,Corporate,Indore
C03590,Customer_03590,Retail,Bhubaneswar
C03591,Customer_03591,Online,Delhi
C03592,Customer_03592,Online,Nagpur
C03593,Customer_03593,Corporate,Bengaluru
C03594,Customer_03594,Retail,Lucknow
C03595,Customer_03595,Online,Kochi
C03596,Customer_03596,Online,Surat
C03597,Customer_03597,Retail,Bhopal
C03598,Customer_03598,Wholesale,Delhi
C03599,Customer_03599,Retail,Bengaluru
C03600,Customer_03600,Online,Bhopal
C03601,Customer_03601,Online,Patna
C03602,Customer_03602,Online,Bengaluru
C03603,Customer_03603,Online,Hyderabad
C03604,Customer_03604,Wholesale,Surat
C03605,Customer_03605,Retail,Guwahati
C03606,Customer_03606,Retail,Pune
C03607,Customer_03607,Wholesale,Kolkata
C03608,Customer_03608,Retail,Bengaluru
C03609,Customer_03609,Retail,Surat
C03610,Customer_03610,Wholesale,Nagpur
C03611,Customer_03611,Retail,Guwahati
C03612,Customer_03612,Retail,Bengaluru
C03613,Customer_03613,Wholesale,Jaipur
C03614,Customer_03614,Retail,Guwahati
C03615,Customer_03615,Corporate,Guwahati
C03616,Customer_03616,Online,Bhopal
C03617,Customer_03617,Online,Bhubaneswar
C03618,Customer_03618,Retail,Guwahati
C03619,Customer_03619,Online,Nagpur
C03620,Customer_03620,Online,Nagpur
C03621,Customer_03621,Online,Mumbai
C03622,Customer_03622,Retail,Bengaluru
C03623,Customer_03623,Online,Hyderabad
C03624,Customer_03624,Online,Ahmedabad
C03625,Customer_03625,Online,Hyderabad
C03626,Customer_03626,Online,Bhubaneswar
C03627,Customer_03627,Wholesale,Pune
C03628,Customer_03628,Wholesale,Mumbai
C03629,Customer_03629,Retail,Hyderabad
C03630,Customer_03630,Online,Lucknow
C03631,Customer_03631,Retail,Bengaluru
C03632,Customer_03632,Wholesale,Delhi
C03633,Customer_03633,Retail,Surat
C03634,Customer_03634,Wholesale,Lucknow
C03635,Customer_03635,Retail,Guwahati
C03636,Customer_03636,Online,Nagpur
C03637,Customer_03637,Online,Chandigarh
C03638,Customer_03638,Retail,Raipur
C03639,Customer_03639,Retail,Kolkata
C03640,Customer_03640,Retail,Nagpur
C03641,Customer_03641,Online,Kolkata
C03642,Customer_03642,Wholesale,Nagpur
C03643,Customer_03643,Wholesale,Nagpur
C03644,Customer_03644,Retail,Hyderabad
C03645,Customer_03645,Online,Delhi
C03646,Customer_03646,Online,Nagpur
C03647,Customer_03647,Online,Mumbai
C03648,Customer_03648,Online,Hyderabad
C03649,Customer_03649,Retail,Jaipur
C03650,Customer_03650,Retail,Hyderabad
C03651,Customer_03651,Retail,Lucknow
C03652,Customer_03652,Retail,Kolkata
C03653,Customer_03653,Retail,Indore
C03654,Customer_03654,Retail,Mumbai
C03655,Customer_03655,Retail,Hyderabad
C03656,Customer_03656,Corporate,Kochi
C03657,Customer_03657,Online,Kochi
C03658,Customer_03658,Online,Kochi
C03659,Customer_03659,Online,Nagpur
C03660,Customer_03660,Retail,Chandigarh
C03661,Customer_03661,Online,Raipur
C03662,Customer_03662,Retail,Bhubaneswar
C03663,Customer_03663,Online,Nagpur
C03664,Customer_03664,Retail,Indore
C03665,Customer_03665,Corporate,Bhubaneswar
C03666,Customer_03666,Retail,Indore
C03667,Customer_03667,Retail,Lucknow
C03668,Customer_03668,Corporate,Mumbai
C03669,Customer_03669,Retail,Bhubaneswar
C03670,Customer_03670,Online,Kochi
C03671,Customer_03671,Online,Lucknow
C03672,Customer_03672,Online,Ahmedabad
C03673,Customer_03673,Corporate,Delhi
C03674,Customer_03674,Corporate,Delhi
C03675,Customer_03675,Retail,Hyderabad
C03676,Customer_03676,Online,Surat
C03677,Customer_03677,Online,Chandigarh
C03678,Customer_03678,Online,Chennai
C03679,Customer_03679,Retail,Bhubaneswar
C03680,Customer_03680,Online,Kochi
C03681,Customer_03681,Corporate,Bhopal
C03682,Customer_03682,Corporate,Chennai
C03683,Customer_03683,Wholesale,Chennai
C03684,Customer_03684,Retail,Kochi
C03685,Customer_03685,Retail,Chandigarh
C03686,Customer_03686,Online,Mumbai
C03687,Customer_03687,Online,Kochi
C03688,Customer_03688,Wholesale,Kochi
C03689,Customer_03689,Retail,Indore
C03690,Customer_03690,Wholesale,Bhopal
C03691,Customer_03691,Wholesale,Guwahati
C03692,Customer_03692,Corporate,Bhubaneswar
C03693,Customer_03693,Online,Raipur
C03694,Customer_03694,Retail,Surat
C03695,Customer_03695,Wholesale,Patna
C03696,Customer_03696,Retail,Mumbai
C03697,Customer_03697,Corporate,Raipur
C03698,Customer_03698,Retail,Bhubaneswar
C03699,Customer_03699,Wholesale,Bengaluru
C03700,Customer_03700,Retail,Raipur
C03701,Customer_03701,Online,Bhubaneswar
C03702,Customer_03702,Online,Mumbai
C03703,Customer_03703,Online,Pune
C03704,Customer_03704,Retail,Guwahati
C03705,Customer_03705,Retail,Pune
C03706,Customer_03706,Retail,Bhubaneswar
C03707,Customer_03707,Online,Kolkata
C03708,Customer_03708,Retail,Mumbai
C03709,Customer_03709,Online,Delhi
C03710,Customer_03710,Online,Chennai
C03711,Customer_03711,Online,Raipur
C03712,Customer_03712,Wholesale,Hyderabad
C03713,Customer_03713,Wholesale,Indore
C03714,Customer_03714,Retail,Raipur
C03715,Customer_03715,Online,Bengaluru
C03716,Customer_03716,Online,Kolkata
C03717,Customer_03717,Retail,Ahmedabad
C03718,Customer_03718,Wholesale,Lucknow
C03719,Customer_03719,Online,Jaipur
C03720,Customer_03720,Online,Jaipur
C03721,Customer_03721,Retail,Kochi
C03722,Customer_03722,Online,Bengaluru
C03723,Customer_03723,Retail,Patna
C03724,Customer_03724,Retail,Lucknow
C03725,Customer_03725,Corporate,Bhubaneswar
C03726,Customer_03726,Online,Lucknow
C03727,Customer_03727,Online,Kochi
C03728,Customer_03728,Retail,Ahmedabad
C03729,Customer_03729,Online,Pune
C03730,Customer_03730,Wholesale,Surat
C03731,Customer_03731,Retail,Pune
C03732,Customer_03732,Wholesale,Indore
C03733,Customer_03733,Retail,Jaipur
C03734,Customer_03734,Online,Surat
C03735,Customer_03735,Online,Nagpur
C03736,Customer_03736,Retail,Bhopal
C03737,Customer_03737,Retail,Nagpur
C03738,Customer_03738,Retail,Guwahati
C03739,Customer_03739,Retail,Bhubaneswar
C03740,Customer_03740,Online,Bhopal
C03741,Customer_03741,Online,Ahmedabad
C03742,Customer_03742,Retail,Lucknow
C03743,Customer_03743,Retail,Bengaluru
C03744,Customer_03744,Online,Kolkata
C03745,Customer_03745,Online,Ahmedabad
C03746,Customer_03746,Retail,Surat
C03747,Customer_03747,Retail,Chennai
C03748,Customer_03748,Online,Chennai
C03749,Customer_03749,Retail,Ahmedabad
C03750,Customer_03750,Retail,Kochi
C03751,Customer_03751,Online,Surat
C03752,Customer_03752,Online,Chennai
C03753,Customer_03753,Online,Chennai
C03754,Customer_03754,Online,Pune
C03755,Customer_03755,Online,Nagpur
C03756,Customer_03756,Retail,Pune
C03757,Customer_03757,Retail,Delhi
C03758,Customer_03758,Retail,Chennai
C03759,Customer_03759,Retail,Guwahati
C03760,Customer_03760,Online,Kochi
C03761,Customer_03761,Online,Jaipur
C03762,Customer_03762,Corporate,Kolkata
C03763,Customer_03763,Online,Bhubaneswar
C03764,Customer_03764,Retail,Surat
C03765,Customer_03765,Retail,Raipur
C03766,Customer_03766,Online,Mumbai
C03767,Customer_03767,Online,Bhubaneswar
C03768,Customer_03768,Online,Patna
C03769,Customer_03769,Online,Nagpur
C03770,Customer_03770,Online,Chennai
C03771,Customer_03771,Online,Nagpur
C03772,Customer_03772,Retail,Ahmedabad
C03773,Customer_03773,Online,Chennai
C03774,Customer_03774,Online,Pune
C03775,Customer_03775,Retail,Nagpur
C03776,Customer_03776,Online,Chennai
C03777,Customer_03777,Retail,Nagpur
C03778,Customer_03778,Corporate,Delhi
C03779,Customer_03779,Retail,Patna
C03780,Customer_03780,Online,Kochi
C03781,Customer_03781,Retail,Patna
C03782,Customer_03782,Online,Lucknow
C03783,Customer_03783,Retail,Kochi
C03784,Customer_03784,Retail,Bhubaneswar
C03785,Customer_03785,Wholesale,Kolkata
C03786,Customer_03786,Corporate,Chennai
C03787,Customer_03787,Retail,Kolkata
C03788,Customer_03788,Retail,Patna
C03789,Customer_03789,Online,Bengaluru
C03790,Customer_03790,Wholesale,Patna
C03791,Customer_03791,Corporate,Patna
C03792,Customer_03792,Retail,Ahmedabad
C03793,Customer_03793,Online,Ahmedabad
C03794,Customer_03794,Retail,Lucknow
C03795,Customer_03795,Retail,Surat
C03796,Customer_03796,Online,Mumbai
C03797,Customer_03797,Online,Jaipur
C03798,Customer_03798,Online,Bhubaneswar
C03799,Customer_03799,Retail,Guwahati
C03800,Customer_03800,Wholesale,Mumbai
C03801,Customer_03801,Wholesale,Delhi
C03802,Customer_03802,Corporate,Patna
C03803,Customer_03803,Retail,Indore
C03804,Customer_03804,Retail,Chennai
C03805,Customer_03805,Retail,Bengaluru
C03806,Customer_03806,Online,Bengaluru
C03807,Customer_03807,Retail,Surat
C03808,Customer_03808,Corporate,Kochi
C03809,Customer_03809,Retail,Kochi
C03810,Customer_03810,Online,Nagpur
C03811,Customer_03811,Retail,Patna
C03812,Customer_03812,Online,Raipur
C03813,Customer_03813,Corporate,Surat
C03814,Customer_03814,Retail,Chennai
C03815,Customer_03815,Corporate,Guwahati
C03816,Customer_03816,Wholesale,Chennai
C03817,Customer_03817,Corporate,Bengaluru
C03818,Customer_03818,Online,Mumbai
C03819,Customer_03819,Retail,Kochi
C03820,Customer_03820,Retail,Chandigarh
C03821,Customer_03821,Retail,Bhubaneswar
C03822,Customer_03822,Retail,Patna
C03823,Customer_03823,Retail,Lucknow
C03824,Customer_03824,Retail,Pune
C03825,Customer_03825,Wholesale,Chennai
C03826,Customer_03826,Online,Bengaluru
C03827,Customer_03827,Retail,Bhubaneswar
C03828,Customer_03828,Retail,Pune
C03829,Customer_03829,Online,Mumbai
C03830,Customer_03830,Retail,Surat
C03831,Customer_03831,Retail,Bengaluru
C03832,Customer_03832,Retail,Mumbai
C03833,Customer_03833,Corporate,Chandigarh
C03834,Customer_03834,Online,Raipur
C03835,Customer_03835,Retail,Pune
C03836,Customer_03836,Online,Indore
C03837,Customer_03837,Wholesale,Hyderabad
C03838,Customer_03838,Online,Pune
C03839,Customer_03839,Online,Bhubaneswar
C03840,Customer_03840,Online,Hyderabad
C03841,Customer_03841,Retail,Lucknow
C03842,Customer_03842,Retail,Chandigarh
C03843,Customer_03843,Wholesale,Nagpur
C03844,Customer_03844,Online,Nagpur
C03845,Customer_03845,Online,Patna
C03846,Customer_03846,Online,Bhubaneswar
C03847,Customer_03847,Corporate,Chandigarh
C03848,Customer_03848,Retail,Ahmedabad
C03849,Customer_03849,Online,Chandigarh
C03850,Customer_03850,Online,Jaipur
C03851,Customer_03851,Corporate,Bhubaneswar
C03852,Customer_03852,Corporate,Bhopal
C03853,Customer_03853,Online,Kolkata
C03854,Customer_03854,Retail,Kolkata
C03855,Customer_03855,Online,Guwahati
C03856,Customer_03856,Retail,Delhi
C03857,Customer_03857,Online,Mumbai
C03858,Customer_03858,Corporate,Lucknow
C03859,Customer_03859,Retail,Bengaluru
C03860,Customer_03860,Online,Patna
C03861,Customer_03861,Wholesale,Guwahati
C03862,Customer_03862,Wholesale,Bengaluru
C03863,Customer_03863,Retail,Guwahati
C03864,Customer_03864,Online,Bhubaneswar
C03865,Customer_03865,Corporate,Patna
C03866,Customer_03866,Corporate,Kochi
C03867,Customer_03867,Retail,Chandigarh
C03868,Customer_03868,Online,Bhubaneswar
C03869,Customer_03869,Online,Mumbai
C03870,Customer_03870,Retail,Kochi
C03871,Customer_03871,Retail,Raipur
C03872,Customer_03872,Retail,Chennai
C03873,Customer_03873,Corporate,Jaipur
C03874,Customer_03874,Online,Kochi
C03875,Customer_03875,Online,Nagpur
C03876,Customer_03876,Retail,Surat
C03877,Customer_03877,Online,Bhopal
C03878,Customer_03878,Retail,Kochi
C03879,Customer_03879,Retail,Indore
C03880,Customer_03880,Online,Chennai
C03881,Customer_03881,Retail,Mumbai
C03882,Customer_03882,Online,Ahmedabad
C03883,Customer_03883,Retail,Lucknow
C03884,Customer_03884,Online,Mumbai
C03885,Customer_03885,Wholesale,Patna
C03886,Customer_03886,Online,Indore
C03887,Customer_03887,Retail,Indore
C03888,Customer_03888,Retail,Hyderabad
C03889,Customer_03889,Corporate,Pune
C03890,Customer_03890,Retail,Chandigarh
C03891,Customer_03891,Online,Jaipur
C03892,Customer_03892,Corporate,Lucknow
C03893,Customer_03893,Retail,Patna
C03894,Customer_03894,Retail,Pune
C03895,Customer_03895,Online,Chandigarh
C03896,Customer_03896,Corporate,Guwahati
C03897,Customer_03897,Corporate,Raipur
C03898,Customer_03898,Wholesale,Hyderabad
C03899,Customer_03899,Online,Surat
C03900,Customer_03900,Retail,Pune
C03901,Customer_03901,Corporate,Indore
C03902,Customer_03902,Corporate,Surat
C03903,Customer_03903,Retail,Pune
C03904,Customer_03904,Retail,Surat
C03905,Customer_03905,Retail,Ahmedabad
C03906,Customer_03906,Retail,Bhubaneswar
C03907,Customer_03907,Online,Bhubaneswar
C03908,Customer_03908,Retail,Chennai
C03909,Customer_03909,Retail,Pune
C03910,Customer_03910,Retail,Nagpur
C03911,Customer_03911,Corporate,Lucknow
C03912,Customer_03912,Online,Kochi
C03913,Customer_03913,Wholesale,Chandigarh
C03914,Customer_03914,Retail,Chandigarh
C03915,Customer_03915,Corporate,Ahmedabad
C03916,Customer_03916,Online,Raipur
C03917,Customer_03917,Retail,Delhi
C03918,Customer_03918,Retail,Chandigarh
C03919,Customer_03919,Retail,Kochi
C03920,Customer_03920,Retail,Raipur
C03921,Customer_03921,Online,Nagpur
C03922,Customer_03922,Corporate,Jaipur
C03923,Customer_03923,Wholesale,Raipur
C03924,Customer_03924,Online,Bengaluru
C03925,Customer_03925,Wholesale,Bengaluru
C03926,Customer_03926,Online,Chennai
C03927,Customer_03927,Online,Surat
C03928,Customer_03928,Retail,Delhi
C03929,Customer_03929,Retail,Nagpur
C03930,Customer_03930,Online,Chennai
C03931,Customer_03931,Retail,Chandigarh
C03932,Customer_03932,Retail,Jaipur
C03933,Customer_03933,Wholesale,Surat
C03934,Customer_03934,Corporate,Bhopal
C03935,Customer_03935,Wholesale,Raipur
C03936,Customer_03936,Online,Bengaluru
C03937,Customer_03937,Wholesale,Bengaluru
C03938,Customer_03938,Online,Jaipur
C03939,Customer_03939,Online,Indore
C03940,Customer_03940,Online,Indore
C03941,Customer_03941,Wholesale,Bengaluru
C03942,Customer_03942,Online,Kolkata
C03943,Customer_03943,Online,Lucknow
C03944,Customer_03944,Wholesale,Bhopal
C03945,Customer_03945,Retail,Pune
C03946,Customer_03946,Retail,Ahmedabad
C03947,Customer_03947,Retail,Bhubaneswar
C03948,Customer_03948,Online,Bengaluru
C03949,Customer_03949,Retail,Bengaluru
C03950,Customer_03950,Retail,Bengaluru
C03951,Customer_03951,Online,Surat
C03952,Customer_03952,Retail,Kochi
C03953,Customer_03953,Wholesale,Mumbai
C03954,Customer_03954,Retail,Guwahati
C03955,Customer_03955,Corporate,Jaipur
C03956,Customer_03956,Online,Raipur
C03957,Customer_03957,Online,Bhubaneswar
C03958,Customer_03958,Wholesale,Ahmedabad
C03959,Customer_03959,Online,Patna
C03960,Customer_03960,Retail,Raipur
C03961,Customer_03961,Retail,Lucknow
C03962,Customer_03962,Retail,Bhopal
C03963,Customer_03963,Online,Mumbai
C03964,Customer_03964,Wholesale,Nagpur
C03965,Customer_03965,Wholesale,Patna
C03966,Customer_03966,Retail,Hyderabad
C03967,Customer_03967,Wholesale,Patna
C03968,Customer_03968,Online,Pune
C03969,Customer_03969,Wholesale,Jaipur
C03970,Customer_03970,Online,Indore
C03971,Customer_03971,Retail,Lucknow
C03972,Customer_03972,Online,Pune
C03973,Customer_03973,Online,Raipur
C03974,Customer_03974,Retail,Patna
C03975,Customer_03975,Retail,Guwahati
C03976,Customer_03976,Online,Surat
C03977,Customer_03977,Online,Nagpur
C03978,Customer_03978,Wholesale,Bhubaneswar
C03979,Customer_03979,Retail,Mumbai
C03980,Customer_03980,Online,Ahmedabad
C03981,Customer_03981,Online,Chandigarh
C03982,Customer_03982,Wholesale,Patna
C03983,Customer_03983,Wholesale,Bhopal
C03984,Customer_03984,Retail,Bhubaneswar
C03985,Customer_03985,Online,Bhubaneswar
C03986,Customer_03986,Retail,Guwahati
C03987,Customer_03987,Corporate,Mumbai
C03988,Customer_03988,Wholesale,Chennai
C03989,Customer_03989,Wholesale,Chennai
C03990,Customer_03990,Online,Lucknow
C03991,Customer_03991,Corporate,Kolkata
C03992,Customer_03992,Online,Chennai
C03993,Customer_03993,Wholesale,Lucknow
C03994,Customer_03994,Online,Mumbai
C03995,Customer_03995,Online,Kolkata
C03996,Customer_03996,Wholesale,Indore
C03997,Customer_03997,Retail,Ahmedabad
C03998,Customer_03998,Wholesale,Delhi
C03999,Customer_03999,Retail,Surat
C04000,Customer_04000,Corporate,Indore
C04001,Customer_04001,Retail,Ahmedabad
C04002,Customer_04002,Corporate,Chandigarh
C04003,Customer_04003,Wholesale,Indore
C04004,Customer_04004,Online,Raipur
C04005,Customer_04005,Wholesale,Ahmedabad
C04006,Customer_04006,Retail,Nagpur
C04007,Customer_04007,Retail,Ahmedabad
C04008,Customer_04008,Retail,Kolkata
C04009,Customer_04009,Online,Bhopal
C04010,Customer_04010,Wholesale,Pune
C04011,Customer_04011,Online,Patna
C04012,Customer_04012,Retail,Raipur
C04013,Customer_04013,Retail,Guwahati
C04014,Customer_04014,Wholesale,Indore
C04015,Customer_04015,Corporate,Lucknow
C04016,Customer_04016,Online,Chandigarh
C04017,Customer_04017,Wholesale,Ahmedabad
C04018,Customer_04018,Wholesale,Kochi
C04019,Customer_04019,Retail,Lucknow
C04020,Customer_04020,Corporate,Bengaluru
C04021,Customer_04021,Online,Patna
C04022,Customer_04022,Retail,Guwahati
C04023,Customer_04023,Online,Hyderabad
C04024,Customer_04024,Retail,Mumbai
C04025,Customer_04025,Corporate,Raipur
C04026,Customer_04026,Retail,Bengaluru
C04027,Customer_04027,Online,Bengaluru
C04028,Customer_04028,Retail,Kochi
C04029,Customer_04029,Online,Bengaluru
C04030,Customer_04030,Online,Hyderabad
C04031,Customer_04031,Online,Pune
C04032,Customer_04032,Online,Delhi
C04033,Customer_04033,Online,Bhopal
C04034,Customer_04034,Retail,Chandigarh
C04035,Customer_04035,Retail,Bengaluru
C04036,Customer_04036,Retail,Jaipur
C04037,Customer_04037,Corporate,Surat
C04038,Customer_04038,Retail,Kolkata
C04039,Customer_04039,Online,Lucknow
C04040,Customer_04040,Online,Raipur
C04041,Customer_04041,Retail,Pune
C04042,Customer_04042,Retail,Kolkata
C04043,Customer_04043,Retail,Surat
C04044,Customer_04044,Wholesale,Bengaluru
C04045,Customer_04045,Retail,Bhubaneswar
C04046,Customer_04046,Retail,Bhopal
C04047,Customer_04047,Online,Patna
C04048,Customer_04048,Corporate,Nagpur
C04049,Customer_04049,Retail,Kochi
